Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2025-03-01,WK 9,Kadubisanahalli - CF CK,Others,,COCO,KA,786.5,726.5,141.51999999999998,1453.0,0,4,50.0,196.625,100-200,40%-50%
Boba Bar,2025-03-01,WK 9,Kadubisanahalli - CF CK,Swiggy,,COCO,KA,398.0,60.0,68.04,438.0,0,2,13.698630136986301,199.0,100-200,10%-20%
Frozen Bottle,2025-03-01,WK 9,Kadubisanahalli - CF CK,Others,,COCO,KA,317.29,119.6,32.29,299.0,0,1,40.0,317.29,300-400,30%-40%
Frozen Bottle,2025-03-01,WK 9,Kadubisanahalli - CF CK,Swiggy,,COCO,KA,4926.18,1832.82,886.72,6449.0,0,18,28.420220189176614,273.6766666666667,200-300,20%-30%
Frozen Bottle,2025-03-01,WK 9,Kadubisanahalli - CF CK,Zomato,,COCO,KA,4610.3,2090.7,829.94,6461.0,0,14,32.35876799257081,329.3071428571429,300-400,30%-40%
Madno,2025-03-01,WK 9,Kadubisanahalli - CF CK,Others,,COCO,KA,989.0,929.0,177.98,1858.0,0,3,50.0,329.6666666666667,300-400,40%-50%
Madno,2025-03-01,WK 9,Kadubisanahalli - CF CK,Swiggy,,COCO,KA,1551.0,708.0,270.18,2209.0,0,5,32.05070167496605,310.2,300-400,30%-40%
Madno,2025-03-01,WK 9,Kadubisanahalli - CF CK,Zomato,,COCO,KA,2995.42,1189.58,539.2,4005.0,0,6,29.702372034956305,499.2366666666667,400-500,20%-30%
Boba Bar,2025-03-01,WK 9,Kakkanad,Swiggy,,COCO,Kerela,309.0,0.0,53.82,299.0,0,1,0.0,309.0,300-400,0%
Frozen Bottle,2025-03-01,WK 9,Kakkanad,In Store,,COCO,Kerela,2775.0,0.0,499.5,2775.0,0,6,0.0,462.5,400-500,0%
Frozen Bottle,2025-03-01,WK 9,Kakkanad,Swiggy,,COCO,Kerela,4006.07,1785.9299999999998,679.7,5562.0,0,15,32.109492988133766,267.07133333333337,200-300,30%-40%
Frozen Bottle,2025-03-01,WK 9,Kakkanad,Zomato,,COCO,Kerela,1413.0,548.0,254.36,1891.0,0,4,28.97937599153887,353.25,300-400,20%-30%
Madno,2025-03-01,WK 9,Kakkanad,Swiggy,,COCO,Kerela,244.01,83.99,42.12,318.0,0,1,26.41194968553459,244.01,200-300,20%-30%
Frozen Bottle,2025-03-01,WK 9,Kalaburagi,In Store,,,,3413.1,0.0,606.94,3413.1,0,9,0.0,379.23333333333335,300-400,0%
Frozen Bottle,2025-03-01,WK 9,Kalaburagi,Swiggy,,,,155.0,64.0,27.36,199.0,0,1,32.1608040201005,155.0,100-200,30%-40%
Frozen Bottle,2025-03-01,WK 9,Kalaburagi,Zomato,,,,3199.0,419.0,575.86,3468.0,0,12,12.081891580161477,266.5833333333333,200-300,10%-20%
Boba Bar,2025-03-01,WK 9,Kalamboli,Swiggy,,,,888.5,157.5,154.54,1016.0,0,3,15.501968503937007,296.1666666666667,200-300,10%-20%
Frozen Bottle,2025-03-01,WK 9,Kalamboli,In Store,,,,418.0,0.0,75.24,418.0,0,1,0.0,418.0,400-500,0%
