Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-10-01,WK 40,BTM Layout,Zomato,Lunch,COCO,KA,361.0,192.0,18.060000000000002,533.0,0,2,36.02251407129456,180.5,100-200,30%-40%
Frozen Bottle,2025-10-01,WK 40,BTM Layout,Zomato,Snacks,COCO,KA,903.3399999999999,308.5,45.18000000000001,1161.84,0,3,26.552709495283345,301.1133333333333,300-400,20%-30%
Madno,2025-10-01,WK 40,BTM Layout,Others,Dinner,COCO,KA,197.38,220.62,12.46,398.0,0,1,55.4321608040201,197.38,100-200,50%-60%
Madno,2025-10-01,WK 40,BTM Layout,Others,Late Night,COCO,KA,382.13,442.87,24.279999999999998,785.0,0,2,56.41656050955414,191.065,100-200,50%-60%
Madno,2025-10-01,WK 40,BTM Layout,Others,Snacks,COCO,KA,103.07,125.93,6.44,219.0,0,1,57.50228310502283,103.07,100-200,50%-60%
Madno,2025-10-01,WK 40,BTM Layout,Swiggy,Dinner,COCO,KA,547.0,238.0,27.36,785.0,0,3,30.318471337579616,182.33333333333334,100-200,30%-40%
Madno,2025-10-01,WK 40,BTM Layout,Swiggy,Late Night,COCO,KA,2766.0699999999997,1024.77,138.36,3790.84,0,7,27.03279484230408,395.1528571428571,300-400,20%-30%
Madno,2025-10-01,WK 40,BTM Layout,Zomato,Dinner,COCO,KA,508.0,269.0,25.42,747.0,0,2,36.01070950468541,254.0,200-300,30%-40%
Madno,2025-10-01,WK 40,BTM Layout,Zomato,Late Night,COCO,KA,270.0,74.0,13.5,334.0,0,1,22.15568862275449,270.0,200-300,20%-30%
Boba Bar,2025-10-01,WK 40,Badlapur,Zomato,Lunch,COCO,MH,254.0,234.0,12.7,468.0,0,1,50.0,254.0,200-300,40%-50%
Frozen Bottle,2025-10-01,WK 40,Badlapur,In Store,Dinner,COCO,MH,1766.0,0.0,88.34,1766.0,0,6,0.0,294.3333333333333,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Badlapur,In Store,Lunch,COCO,MH,436.0,0.0,21.82,436.0,0,2,0.0,218.0,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Badlapur,In Store,Snacks,COCO,MH,1069.0,430.0,53.44,1499.0,0,4,28.685790527018014,267.25,200-300,20%-30%
Frozen Bottle,2025-10-01,WK 40,Badlapur,Swiggy,Dinner,COCO,MH,168.0,0.0,7.9,158.0,0,1,0.0,168.0,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Badlapur,Zomato,Closing,COCO,MH,199.0,179.0,9.94,358.0,0,1,50.0,199.0,100-200,40%-50%
Frozen Bottle,2025-10-01,WK 40,Badlapur,Zomato,Dinner,COCO,MH,817.42,398.41999999999996,40.88,1165.84,0,3,34.17450078913058,272.4733333333333,200-300,30%-40%
Frozen Bottle,2025-10-01,WK 40,Badlapur,Zomato,Snacks,COCO,MH,930.9200000000001,214.92000000000002,46.56,1085.8400000000001,0,3,19.792971340160612,310.3066666666667,300-400,10%-20%
Madno,2025-10-01,WK 40,Badlapur,Swiggy,Snacks,COCO,MH,456.0,200.0,22.8,656.0,0,2,30.48780487804878,228.0,200-300,30%-40%
Frozen Bottle,2025-10-01,WK 40,Banashankari,In Store,Dinner,COCO,KA,3993.91,0.0,199.72,3993.91,0,12,0.0,332.8258333333333,300-400,0%
Frozen Bottle,2025-10-01,WK 40,Banashankari,In Store,Lunch,COCO,KA,358.0,0.0,17.92,358.0,0,2,0.0,179.0,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Banashankari,In Store,Snacks,COCO,KA,804.03,440.0,40.2,1244.03,0,4,35.3689219713351,201.0075,200-300,30%-40%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Others,Dinner,COCO,KA,218.42,309.58000000000004,13.52,508.0,0,2,60.94094488188977,109.21,100-200,60%-70%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Others,Lunch,COCO,KA,332.86,494.14,20.54,797.0,0,2,62.0,166.43,100-200,60%-70%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Others,Snacks,COCO,KA,490.68,735.32,29.72,1186.0,0,3,62.0,163.56,100-200,60%-70%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Swiggy,Closing,COCO,KA,952.0,304.0,45.6,1216.0,0,1,25.0,952.0,>900,20%-30%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Swiggy,Dinner,COCO,KA,139.0,70.0,6.46,199.0,0,1,35.175879396984925,139.0,100-200,30%-40%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Swiggy,Late Night,COCO,KA,488.0,0.0,23.4,468.0,0,1,0.0,488.0,400-500,0%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Swiggy,Snacks,COCO,KA,1838.0,0.0,88.4,1768.0,0,3,0.0,612.6666666666666,600-900,0%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Zomato,Dinner,COCO,KA,3108.1,853.9,155.44,3832.0,0,9,22.28340292275574,345.34444444444443,300-400,20%-30%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Zomato,Late Night,COCO,KA,149.0,0.0,7.46,139.0,0,1,0.0,149.0,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Banashankari,Zomato,Snacks,COCO,KA,854.0,321.0,42.72,1125.0,0,3,28.53333333333333,284.6666666666667,200-300,20%-30%
Madno,2025-10-01,WK 40,Banashankari,Swiggy,Dinner,COCO,KA,480.51,87.49,24.02,568.0,0,1,15.403169014084506,480.51,400-500,10%-20%
Madno,2025-10-01,WK 40,Banashankari,Swiggy,Late Night,COCO,KA,465.51,87.49,23.28,553.0,0,1,15.820976491862568,465.51,400-500,10%-20%
Madno,2025-10-01,WK 40,Banashankari,Zomato,Dinner,COCO,KA,279.0,239.0,13.96,498.0,0,1,47.99196787148594,279.0,200-300,40%-50%
Madno,2025-10-01,WK 40,Banashankari,Zomato,Late Night,COCO,KA,309.0,0.0,15.46,299.0,0,1,0.0,309.0,300-400,0%
Madno,2025-10-01,WK 40,Banashankari,Zomato,Snacks,COCO,KA,254.0,219.0,12.7,453.0,0,1,48.34437086092716,254.0,200-300,40%-50%
Boba Bar,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Dinner,COCO,MH,368.0,0.0,18.4,368.0,0,1,0.0,368.0,300-400,0%
Boba Bar,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Late Night,COCO,MH,263.0,56.0,13.16,319.0,0,1,17.55485893416928,263.0,200-300,10%-20%
Boba Bar,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Lunch,COCO,MH,299.0,0.0,14.96,299.0,0,1,0.0,299.0,200-300,0%
Boba Bar,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Snacks,COCO,MH,205.0,84.0,10.26,289.0,0,1,29.06574394463668,205.0,200-300,20%-30%
Boba Bar,2025-10-01,WK 40,Baner Road - Pune,Zomato,Dinner,COCO,MH,149.5,139.5,7.48,279.0,0,1,50.0,149.5,100-200,40%-50%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,In Store,Dinner,COCO,MH,2226.0,0.0,111.34,2226.0,0,9,0.0,247.33333333333334,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,In Store,Lunch,COCO,MH,620.28,0.0,32.02,620.28,0,2,0.0,310.14,300-400,0%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,In Store,Snacks,COCO,MH,4104.0,470.0,205.24,4574.0,0,9,10.275470048097946,456.0,400-500,10%-20%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Others,Snacks,COCO,MH,547.99,597.02,33.879999999999995,1095.01,0,2,54.521876512543265,273.995,200-300,50%-60%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Dinner,COCO,MH,2996.51,318.49,142.86,3175.0,0,9,10.031181102362204,332.9455555555556,300-400,10%-20%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Late Night,COCO,MH,551.0,126.0,26.060000000000002,647.0,0,2,19.47449768160742,275.5,200-300,10%-20%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Lunch,COCO,MH,501.0,245.0,23.06,706.0,0,2,34.702549575070826,250.5,200-300,30%-40%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Snacks,COCO,MH,550.51,87.49,26.52,618.0,0,1,14.156957928802589,550.51,500-600,10%-20%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Zomato,Closing,COCO,MH,320.0,49.0,16.0,359.0,0,1,13.649025069637883,320.0,300-400,10%-20%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Zomato,Dinner,COCO,MH,2152.92,1093.92,107.66,3106.84,0,7,35.210052658006205,307.56,300-400,30%-40%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Zomato,Late Night,COCO,MH,2776.52,946.83,138.84,3543.35,0,9,26.721323041754275,308.5022222222222,300-400,20%-30%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Zomato,Lunch,COCO,MH,391.64,268.04,19.58,619.6800000000001,0,3,43.2545830105861,130.54666666666665,100-200,40%-50%
Frozen Bottle,2025-10-01,WK 40,Baner Road - Pune,Zomato,Snacks,COCO,MH,287.0,49.0,14.36,316.0,0,1,15.50632911392405,287.0,200-300,10%-20%
Madno,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Dinner,COCO,MH,397.0,140.0,19.86,537.0,0,2,26.0707635009311,198.5,100-200,20%-30%
Madno,2025-10-01,WK 40,Baner Road - Pune,Swiggy,Snacks,COCO,MH,163.0,56.0,8.16,219.0,0,1,25.570776255707763,163.0,100-200,20%-30%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,In Store,Dinner,FOFO,AP & TL,1999.28,0.0,101.0,1999.28,0,9,0.0,222.14222222222222,200-300,0%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,In Store,Late Night,FOFO,AP & TL,277.0,0.0,13.88,277.0,0,3,0.0,92.33333333333333,0-100,0%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,In Store,Lunch,FOFO,AP & TL,584.0,0.0,29.199999999999996,584.0,0,3,0.0,194.66666666666666,100-200,0%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,In Store,Snacks,FOFO,AP & TL,1105.5,39.0,55.3,1144.5,0,9,3.4076015727391877,122.83333333333333,100-200,1%-10%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,Swiggy,Dinner,FOFO,AP & TL,1091.92,482.08000000000004,51.6,1514.0,0,3,31.841479524438576,363.97333333333336,300-400,30%-40%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,Swiggy,Late Night,FOFO,AP & TL,166.4,102.6,7.82,259.0,0,1,39.61389961389961,166.4,100-200,30%-40%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,Swiggy,Lunch,FOFO,AP & TL,801.62,434.38,38.08,1196.0,0,3,36.319397993311036,267.20666666666665,200-300,30%-40%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,Zomato,Dinner,FOFO,AP & TL,605.0,100.0,30.259999999999998,675.0,0,2,14.814814814814813,302.5,300-400,10%-20%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,Zomato,Late Night,FOFO,AP & TL,443.3,74.7,22.18,498.0,0,2,15.0,221.65,200-300,10%-20%
Frozen Bottle,2025-10-01,WK 40,Banjara Hills,Zomato,Lunch,FOFO,AP & TL,551.6,225.4,27.6,747.0,0,3,30.174029451137883,183.86666666666667,100-200,30%-40%
