Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-01-01,WK 1,Dombivali Experia,In Store,,FOFO,MH,20540.85,0.0,3671.38,20540.85,0,79,0.0,260.0107594936709,200-300,0%
Frozen Bottle,2025-01-01,WK 1,Dombivali Experia,Swiggy,,FOFO,MH,857.0,0.0,148.86,827.0,0,2,0.0,428.5,400-500,0%
Frozen Bottle,2025-01-01,WK 1,Dombivali Experia,Zomato,,FOFO,MH,1056.0,0.0,190.08,1016.0,0,3,0.0,352.0,300-400,0%
Frozen Bottle,2025-01-01,WK 1,Edappally,In Store,,FOFO,Kerela,6753.0,0.0,1215.54,6753.0,0,16,0.0,422.0625,400-500,0%
Frozen Bottle,2025-01-01,WK 1,Edappally,Swiggy,,FOFO,Kerela,4937.04,769.96,849.06,5487.0,0,10,14.032440313468197,493.704,400-500,10%-20%
Frozen Bottle,2025-01-01,WK 1,Edappally,Zomato,,FOFO,Kerela,1255.0,587.0,225.94,1772.0,0,5,33.12641083521445,251.0,200-300,30%-40%
Boba Bar,2025-01-01,WK 1,Electronic city,In Store,,FOFO,KA,717.0,0.0,129.06,717.0,0,3,0.0,239.0,200-300,0%
Boba Bar,2025-01-01,WK 1,Electronic city,Swiggy,,FOFO,KA,459.0,0.0,80.82,449.0,0,1,0.0,459.0,400-500,0%
Frozen Bottle,2025-01-01,WK 1,Electronic city,In Store,,FOFO,KA,9710.0,220.0,1747.8,9930.0,0,29,2.2155085599194364,334.82758620689657,300-400,1%-10%
Frozen Bottle,2025-01-01,WK 1,Electronic city,Others,,FOFO,KA,1474.0,0.0,265.3,1414.0,0,1,0.0,1474.0,>900,0%
Frozen Bottle,2025-01-01,WK 1,Electronic city,Swiggy,,FOFO,KA,9482.76,1747.24,1629.52,10800.0,0,16,16.178148148148146,592.6725,500-600,10%-20%
Frozen Bottle,2025-01-01,WK 1,Electronic city,Zomato,,FOFO,KA,7117.12,2172.1,1275.02,8835.0,0,24,24.585172608941708,296.5466666666667,200-300,20%-30%
Madno,2025-01-01,WK 1,Electronic city,Zomato,,FOFO,KA,856.0,300.0,154.08,1116.0,0,1,26.881720430107524,856.0,600-900,20%-30%
Boba Bar,2025-01-01,WK 1,Erode,In Store,,COCO,TN,976.0,0.0,175.68,976.0,0,1,0.0,976.0,>900,0%
Boba Bar,2025-01-01,WK 1,Erode,Swiggy,,COCO,TN,329.0,319.0,57.42,638.0,0,1,50.0,329.0,300-400,40%-50%
Boba Bar,2025-01-01,WK 1,Erode,Zomato,,COCO,TN,234.0,75.0,42.12,299.0,0,1,25.08361204013378,234.0,200-300,20%-30%
Frozen Bottle,2025-01-01,WK 1,Erode,In Store,,COCO,TN,9951.59,0.0,1791.3,9951.59,0,31,0.0,321.0190322580645,300-400,0%
Frozen Bottle,2025-01-01,WK 1,Erode,Swiggy,,COCO,TN,2450.15,807.85,410.42,3088.0,0,9,26.160945595854923,272.2388888888889,200-300,20%-30%
Frozen Bottle,2025-01-01,WK 1,Erode,Zomato,,COCO,TN,3619.12,1060.1,645.34,4475.0,0,11,23.689385474860334,329.0109090909091,300-400,20%-30%
Madno,2025-01-01,WK 1,Erode,Swiggy,,COCO,TN,1984.4,1482.6,342.8,3387.0,0,8,43.77325066430469,248.05,200-300,40%-50%
