Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-06-03,WK 23,Ananth Nagar,In Store,Snacks,COCO,KA,1172.0,0.0,210.96,1172.0,0,5,0.0,234.4,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Ananth Nagar,Swiggy,Dinner,COCO,KA,945.81,50.19,163.04,956.0,0,4,5.25,236.4525,200-300,1%-10%
Frozen Bottle,2025-06-03,WK 23,Ananth Nagar,Swiggy,Late Night,COCO,KA,256.5,52.5,44.38,299.0,0,1,17.558528428093645,256.5,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Ananth Nagar,Swiggy,Snacks,COCO,KA,542.0,35.0,93.96000000000001,557.0,0,2,6.283662477558348,271.0,200-300,1%-10%
Frozen Bottle,2025-06-03,WK 23,Ananth Nagar,Zomato,Lunch,COCO,KA,134.5,124.5,24.22,249.0,0,1,50.0,134.5,100-200,40%-50%
Boba Bar,2025-06-03,WK 23,Annanagar,Swiggy,Lunch,COCO,TN,209.0,70.0,35.82,269.0,0,1,26.022304832713754,209.0,200-300,20%-30%
Boba Bar,2025-06-03,WK 23,Annanagar,Zomato,Lunch,COCO,TN,319.0,0.0,57.42,309.0,0,1,0.0,319.0,300-400,0%
Boba Bar,2025-06-03,WK 23,Annanagar,Zomato,Snacks,COCO,TN,229.0,50.0,41.22,269.0,0,1,18.587360594795538,229.0,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Annanagar,In Store,Closing,COCO,TN,258.0,0.0,46.44,258.0,0,1,0.0,258.0,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Annanagar,In Store,Dinner,COCO,TN,2764.0,0.0,497.52,2764.0,0,14,0.0,197.42857142857142,100-200,0%
Frozen Bottle,2025-06-03,WK 23,Annanagar,In Store,Late Night,COCO,TN,1603.0,0.0,286.08,1603.0,0,6,0.0,267.1666666666667,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Annanagar,In Store,Lunch,COCO,TN,1081.0,0.0,194.57999999999998,1081.0,0,5,0.0,216.2,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Annanagar,In Store,Snacks,COCO,TN,3714.0,1263.0,668.52,4977.0,0,15,25.37673297166968,247.6,200-300,20%-30%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Swiggy,Dinner,COCO,TN,1988.21,539.79,357.88,2418.0,0,4,22.32382133995037,497.0525,400-500,20%-30%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Swiggy,Late Night,COCO,TN,555.71,52.29,100.02000000000001,588.0,0,2,8.892857142857142,277.855,200-300,1%-10%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Swiggy,Lunch,COCO,TN,1212.01,211.99,218.16,1364.0,0,4,15.541788856304986,303.0025,300-400,10%-20%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Swiggy,Snacks,COCO,TN,459.0,56.0,82.62,485.0,0,2,11.54639175257732,229.5,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Zomato,Dinner,COCO,TN,1344.0,329.0,241.92000000000002,1603.0,0,4,20.52401746724891,336.0,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Zomato,Lunch,COCO,TN,2792.5,1687.5,502.68,4320.0,0,6,39.0625,465.4166666666667,400-500,30%-40%
Frozen Bottle,2025-06-03,WK 23,Annanagar,Zomato,Snacks,COCO,TN,1266.0,588.0,227.88,1794.0,0,3,32.77591973244147,422.0,400-500,30%-40%
Madno,2025-06-03,WK 23,Annanagar,Swiggy,Late Night,COCO,TN,505.01,111.99000000000001,87.30000000000001,597.0,0,2,18.758793969849247,252.505,200-300,10%-20%
Madno,2025-06-03,WK 23,Annanagar,Zomato,Closing,COCO,TN,169.0,80.0,30.42,239.0,0,1,33.47280334728033,169.0,100-200,30%-40%
Madno,2025-06-03,WK 23,Annanagar,Zomato,Lunch,COCO,TN,229.0,209.0,41.24,418.0,0,1,50.0,229.0,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Aurangabad,In Store,Dinner,,,816.0,0.0,146.88,816.0,0,2,0.0,408.0,400-500,0%
Frozen Bottle,2025-06-03,WK 23,Aurangabad,Zomato,Dinner,,,1046.0,249.0,188.3,1245.0,0,3,20.0,348.6666666666667,300-400,10%-20%
Frozen Bottle,2025-06-03,WK 23,Aurangabad- 1,In Store,Dinner,FOFO,MH,2714.0,0.0,488.52,2714.0,0,7,0.0,387.7142857142857,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Aurangabad- 1,In Store,Lunch,FOFO,MH,278.0,0.0,50.04,278.0,0,1,0.0,278.0,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Aurangabad- 1,In Store,Snacks,FOFO,MH,1661.0,199.0,298.98,1860.0,0,4,10.698924731182796,415.25,400-500,10%-20%
Frozen Bottle,2025-06-03,WK 23,Aurangabad- 1,Zomato,Dinner,FOFO,MH,269.0,0.0,48.42,259.0,0,1,0.0,269.0,200-300,0%
Madno,2025-06-03,WK 23,Aurangabad- 1,Zomato,Lunch,FOFO,MH,219.0,80.0,39.42,289.0,0,1,27.68166089965398,219.0,200-300,20%-30%
Madno,2025-06-03,WK 23,Aurangabad- 1,Zomato,Snacks,FOFO,MH,239.0,50.0,43.02,279.0,0,1,17.921146953405017,239.0,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Avadi,In Store,Breakfast,FOFO,TN,796.0,0.0,143.28,796.0,0,1,0.0,796.0,600-900,0%
Frozen Bottle,2025-06-03,WK 23,Avadi,In Store,Dinner,FOFO,TN,4345.0,0.0,782.1,4345.0,0,14,0.0,310.35714285714283,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Avadi,In Store,Lunch,FOFO,TN,1027.0,0.0,184.86,1027.0,0,8,0.0,128.375,100-200,0%
Frozen Bottle,2025-06-03,WK 23,Avadi,In Store,Snacks,FOFO,TN,1590.0,0.0,286.2,1590.0,0,9,0.0,176.66666666666666,100-200,0%
Frozen Bottle,2025-06-03,WK 23,Avadi,Swiggy,Closing,FOFO,TN,289.0,0.0,50.22,279.0,0,1,0.0,289.0,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Avadi,Swiggy,Dinner,FOFO,TN,1261.6,254.4,219.88,1476.0,0,2,17.235772357723576,630.8,600-900,10%-20%
Frozen Bottle,2025-06-03,WK 23,Avadi,Swiggy,Lunch,FOFO,TN,1474.02,279.98,254.52,1694.0,0,2,16.527744982290436,737.01,600-900,10%-20%
Frozen Bottle,2025-06-03,WK 23,Avadi,Swiggy,Snacks,FOFO,TN,215.54,33.46,37.0,239.0,0,1,14.000000000000002,215.54,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Avadi,Zomato,Dinner,FOFO,TN,2000.03,1472.0,360.0,3332.0,0,5,44.17767106842737,400.006,400-500,40%-50%
Frozen Bottle,2025-06-03,WK 23,Avadi,Zomato,Lunch,FOFO,TN,712.0,225.0,128.16,907.0,0,3,24.807056229327454,237.33333333333334,200-300,20%-30%
Frozen Bottle,2025-06-03,WK 23,Avadi,Zomato,Snacks,FOFO,TN,691.0,325.01,124.38,976.01,0,2,33.29986373090439,345.5,300-400,30%-40%
Madno,2025-06-03,WK 23,Avadi,Swiggy,Dinner,FOFO,TN,593.2,352.8,99.56,906.0,0,4,38.94039735099338,148.3,100-200,30%-40%
Madno,2025-06-03,WK 23,Avadi,Swiggy,Snacks,FOFO,TN,150.8,88.2,25.34,229.0,0,1,38.51528384279476,150.8,100-200,30%-40%
Madno,2025-06-03,WK 23,Avadi,Zomato,Lunch,FOFO,TN,577.0,175.01,103.86,722.01,0,1,24.239276464314898,577.0,500-600,20%-30%
Boba Bar,2025-06-03,WK 23,BTM Layout,In Store,Dinner,COCO,KA,259.0,0.0,46.62,259.0,0,1,0.0,259.0,200-300,0%
Boba Bar,2025-06-03,WK 23,BTM Layout,In Store,Snacks,COCO,KA,478.0,0.0,86.03999999999999,478.0,0,2,0.0,239.0,200-300,0%
Boba Bar,2025-06-03,WK 23,BTM Layout,Others,Snacks,COCO,KA,234.5,224.5,42.2,449.0,0,1,50.0,234.5,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,In Store,Dinner,COCO,KA,677.0,0.0,121.86000000000001,677.0,0,2,0.0,338.5,300-400,0%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,In Store,Late Night,COCO,KA,209.0,0.0,37.62,209.0,0,1,0.0,209.0,200-300,0%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,In Store,Lunch,COCO,KA,117.0,0.0,21.06,117.0,0,1,0.0,117.0,100-200,0%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Others,Dinner,COCO,KA,529.22,196.15,80.97,636.0,0,2,30.84119496855346,264.61,200-300,30%-40%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Swiggy,Closing,COCO,KA,518.0,0.0,89.64,498.0,0,1,0.0,518.0,500-600,0%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Swiggy,Dinner,COCO,KA,1829.91,492.09000000000003,315.0,2242.0,0,6,21.948706512042822,304.985,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Swiggy,Late Night,COCO,KA,1395.0,532.0,236.7,1847.0,0,5,28.803465078505685,279.0,200-300,20%-30%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Swiggy,Lunch,COCO,KA,811.0,56.0,140.58,837.0,0,2,6.690561529271206,405.5,400-500,1%-10%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Swiggy,Snacks,COCO,KA,721.04,477.96,118.97999999999999,1139.0,0,2,41.96312554872696,360.52,300-400,40%-50%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Zomato,Dinner,COCO,KA,2668.0,1902.0,480.24,4380.0,0,11,43.42465753424658,242.54545454545453,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Zomato,Late Night,COCO,KA,1268.9,475.1,228.4,1684.0,0,4,28.212589073634202,317.225,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,BTM Layout,Zomato,Snacks,COCO,KA,453.0,155.0,81.53999999999999,588.0,0,2,26.360544217687078,226.5,200-300,20%-30%
Madno,2025-06-03,WK 23,BTM Layout,Others,Dinner,COCO,KA,114.5,104.5,20.6,209.0,0,1,50.0,114.5,100-200,40%-50%
Madno,2025-06-03,WK 23,BTM Layout,Others,Late Night,COCO,KA,229.0,209.0,41.2,418.0,0,1,50.0,229.0,200-300,40%-50%
Madno,2025-06-03,WK 23,BTM Layout,Swiggy,Dinner,COCO,KA,654.6,176.4,112.42,801.0,0,3,22.02247191011236,218.20000000000002,200-300,20%-30%
Madno,2025-06-03,WK 23,BTM Layout,Swiggy,Late Night,COCO,KA,1187.0,475.0,206.45999999999998,1622.0,0,4,29.28483353884094,296.75,200-300,20%-30%
Madno,2025-06-03,WK 23,BTM Layout,Zomato,Late Night,COCO,KA,524.9,230.0,94.48,724.9,0,2,31.728514277831426,262.45,200-300,30%-40%
Madno,2025-06-03,WK 23,BTM Layout,Zomato,Lunch,COCO,KA,487.5,234.5,87.76,692.0,0,1,33.88728323699422,487.5,400-500,30%-40%
Madno,2025-06-03,WK 23,BTM Layout,Zomato,Snacks,COCO,KA,239.0,150.0,43.02,379.0,0,1,39.577836411609496,239.0,200-300,30%-40%
Boba Bar,2025-06-03,WK 23,Badlapur,Zomato,Dinner,COCO,MH,298.0,50.0,53.64,328.0,0,1,15.24390243902439,298.0,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Badlapur,In Store,Dinner,COCO,MH,716.0,0.0,128.88,716.0,0,2,0.0,358.0,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Badlapur,Swiggy,Lunch,COCO,MH,204.0,184.0,33.12,368.0,0,1,50.0,204.0,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Badlapur,Zomato,Breakfast,COCO,MH,239.0,50.0,43.02,279.0,0,1,17.921146953405017,239.0,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Badlapur,Zomato,Closing,COCO,MH,697.0,379.0,125.46,1036.0,0,2,36.58301158301158,348.5,300-400,30%-40%
Frozen Bottle,2025-06-03,WK 23,Badlapur,Zomato,Dinner,COCO,MH,1384.2,716.8,249.16,2011.0,0,5,35.64395822973645,276.84000000000003,200-300,30%-40%
Frozen Bottle,2025-06-03,WK 23,Badlapur,Zomato,Lunch,COCO,MH,642.5,174.5,115.66,787.0,0,2,22.172808132147395,321.25,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,Badlapur,Zomato,Snacks,COCO,MH,1425.0,991.0,256.5,2326.0,0,4,42.60533104041272,356.25,300-400,40%-50%
Madno,2025-06-03,WK 23,Badlapur,Zomato,Late Night,COCO,MH,413.0,150.0,74.34,543.0,0,1,27.624309392265197,413.0,400-500,20%-30%
Boba Bar,2025-06-03,WK 23,Banashankari,In Store,Dinner,COCO,KA,229.0,0.0,41.22,229.0,0,1,0.0,229.0,200-300,0%
Boba Bar,2025-06-03,WK 23,Banashankari,Others,Snacks,COCO,KA,179.0,159.0,32.2,318.0,0,1,50.0,179.0,100-200,40%-50%
Boba Bar,2025-06-03,WK 23,Banashankari,Swiggy,Dinner,COCO,KA,500.0,176.0,86.4,656.0,0,2,26.82926829268293,250.0,200-300,20%-30%
Boba Bar,2025-06-03,WK 23,Banashankari,Zomato,Dinner,COCO,KA,149.0,80.0,26.82,219.0,0,1,36.5296803652968,149.0,100-200,30%-40%
Frozen Bottle,2025-06-03,WK 23,Banashankari,In Store,Dinner,COCO,KA,915.0,0.0,164.70000000000002,915.0,0,4,0.0,228.75,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Banashankari,In Store,Lunch,COCO,KA,99.0,0.0,17.82,99.0,0,1,0.0,99.0,0-100,0%
Frozen Bottle,2025-06-03,WK 23,Banashankari,In Store,Snacks,COCO,KA,2514.7,42.839999999999996,452.64,2557.54,0,8,1.675047115587635,314.3375,300-400,1%-10%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Others,Dinner,COCO,KA,214.0,194.0,38.5,388.0,0,1,50.0,214.0,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Others,Snacks,COCO,KA,117.0,107.0,21.06,214.0,0,1,50.0,117.0,100-200,40%-50%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Swiggy,Dinner,COCO,KA,1768.0,196.0,316.6,1904.0,0,3,10.294117647058822,589.3333333333334,500-600,10%-20%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Swiggy,Late Night,COCO,KA,731.0,100.0,130.5,791.0,0,2,12.64222503160556,365.5,300-400,10%-20%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Swiggy,Lunch,COCO,KA,715.74,493.26,127.2,1149.0,0,3,42.929503916449086,238.58,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Swiggy,Snacks,COCO,KA,572.0,135.0,102.14,677.0,0,1,19.940915805022154,572.0,500-600,10%-20%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Zomato,Breakfast,COCO,KA,288.7,149.3,51.98,418.0,0,1,35.717703349282296,288.7,200-300,30%-40%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Zomato,Closing,COCO,KA,269.0,249.0,48.42,498.0,0,1,50.0,269.0,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Zomato,Dinner,COCO,KA,2884.02,2367.0,519.12,5081.0,0,7,46.58531785081677,412.0028571428571,400-500,40%-50%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Zomato,Late Night,COCO,KA,723.2,192.8,130.18,876.0,0,3,22.009132420091326,241.0666666666667,200-300,20%-30%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Zomato,Lunch,COCO,KA,622.7,393.3,112.1,976.0,0,3,40.29713114754098,207.5666666666667,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Banashankari,Zomato,Snacks,COCO,KA,1365.0,687.0,245.7,1972.0,0,4,34.83772819472616,341.25,300-400,30%-40%
Madno,2025-06-03,WK 23,Banashankari,Others,Dinner,COCO,KA,244.0,224.0,42.12,448.0,0,1,50.0,244.0,200-300,40%-50%
Madno,2025-06-03,WK 23,Banashankari,Others,Late Night,COCO,KA,398.0,368.0,71.62,736.0,0,2,50.0,199.0,100-200,40%-50%
Madno,2025-06-03,WK 23,Banashankari,Swiggy,Late Night,COCO,KA,1473.51,346.49,258.03999999999996,1780.0,0,4,19.46573033707865,368.3775,300-400,10%-20%
Madno,2025-06-03,WK 23,Banashankari,Zomato,Lunch,COCO,KA,268.0,150.0,48.24,398.0,0,1,37.68844221105528,268.0,200-300,30%-40%
Boba Bar,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Dinner,COCO,MH,385.6,176.4,65.8,542.0,0,2,32.54612546125462,192.8,100-200,30%-40%
Boba Bar,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Lunch,COCO,MH,223.0,56.0,38.34,269.0,0,1,20.817843866171003,223.0,200-300,20%-30%
Boba Bar,2025-06-03,WK 23,Baner Road - Pune,Zomato,Late Night,COCO,MH,1482.8,348.2,266.94,1741.0,0,1,20.0,1482.8,>900,10%-20%
Boba Bar,2025-06-03,WK 23,Baner Road - Pune,Zomato,Snacks,COCO,MH,663.0,75.0,119.34,718.0,0,2,10.445682451253482,331.5,300-400,10%-20%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,In Store,Dinner,COCO,MH,1072.1,367.9,192.98,1440.0,0,7,25.548611111111107,153.15714285714284,100-200,20%-30%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,In Store,Lunch,COCO,MH,805.84,0.0,145.06,805.84,0,4,0.0,201.46,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,In Store,Snacks,COCO,MH,2526.0,687.0,454.68,3213.0,0,6,21.38188608776844,421.0,400-500,20%-30%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Others,Dinner,COCO,MH,69.5,59.5,12.5,119.0,0,1,50.0,69.5,0-100,40%-50%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Others,Snacks,COCO,MH,38.0,120.0,6.84,148.0,0,1,81.08108108108108,38.0,0-100,80%-90%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Dinner,COCO,MH,1902.0,586.0,342.36,2378.0,0,4,24.64255677039529,475.5,400-500,20%-30%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Late Night,COCO,MH,236.5,52.5,42.58,279.0,0,1,18.817204301075268,236.5,200-300,10%-20%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Lunch,COCO,MH,1528.21,501.78999999999996,275.08,1940.0,0,6,25.865463917525773,254.70166666666668,200-300,20%-30%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Snacks,COCO,MH,1122.01,539.99,201.96,1582.0,0,4,34.13337547408344,280.5025,200-300,30%-40%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Zomato,Closing,COCO,MH,184.3,74.7,33.18,249.0,0,1,30.0,184.3,100-200,20%-30%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Zomato,Dinner,COCO,MH,5647.0,3093.0,1016.46,8400.0,0,15,36.82142857142857,376.46666666666664,300-400,30%-40%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Zomato,Late Night,COCO,MH,2280.0,430.0,410.40000000000003,2610.0,0,6,16.47509578544061,380.0,300-400,10%-20%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Zomato,Lunch,COCO,MH,2858.99,1823.0,514.62,4492.0,0,8,40.58325912733749,357.37375,300-400,40%-50%
Frozen Bottle,2025-06-03,WK 23,Baner Road - Pune,Zomato,Snacks,COCO,MH,1595.0,1066.0,287.1,2571.0,0,4,41.462465966549985,398.75,300-400,40%-50%
Madno,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Dinner,COCO,MH,1196.9,425.1,206.44,1572.0,0,5,27.04198473282443,239.38000000000002,200-300,20%-30%
Madno,2025-06-03,WK 23,Baner Road - Pune,Swiggy,Late Night,COCO,MH,341.5,106.5,59.68,438.0,0,1,24.315068493150687,341.5,300-400,20%-30%
Madno,2025-06-03,WK 23,Baner Road - Pune,Zomato,Lunch,COCO,MH,177.3,71.7,31.92,239.0,0,1,30.0,177.3,100-200,20%-30%
Madno,2025-06-03,WK 23,Baner Road - Pune,Zomato,Snacks,COCO,MH,239.0,150.0,43.02,379.0,0,1,39.577836411609496,239.0,200-300,30%-40%
Frozen Bottle,2025-06-03,WK 23,Bareilly,In Store,Dinner,,,928.54,0.0,167.14000000000001,928.54,0,3,0.0,309.5133333333333,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Bareilly,In Store,Late Night,,,680.57,0.0,110.14,680.57,0,3,0.0,226.85666666666668,200-300,0%
Frozen Bottle,2025-06-03,WK 23,Bareilly,Swiggy,Dinner,,,904.9100000000001,141.09,155.68,1006.0,0,2,14.024850894632207,452.45500000000004,400-500,10%-20%
Frozen Bottle,2025-06-03,WK 23,Bareilly,Swiggy,Snacks,,,757.0,0.0,130.86,727.0,0,1,0.0,757.0,600-900,0%
Frozen Bottle,2025-06-03,WK 23,Bareilly,Zomato,Dinner,,,1875.3,726.7,337.6,2522.0,0,5,28.814432989690726,375.06,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,Bareilly,Zomato,Lunch,,,637.0,398.0,114.66,995.0,0,1,40.0,637.0,600-900,30%-40%
Frozen Bottle,2025-06-03,WK 23,Bareilly,Zomato,Snacks,,,1436.2,326.8,258.54,1693.0,0,3,19.30301240401654,478.73333333333335,400-500,10%-20%
Boba Bar,2025-06-03,WK 23,Basaveshwarnagar,In Store,Dinner,COCO,KA,249.0,0.0,44.82,249.0,0,1,0.0,249.0,200-300,0%
Boba Bar,2025-06-03,WK 23,Basaveshwarnagar,In Store,Snacks,COCO,KA,259.0,0.0,46.62,259.0,0,1,0.0,259.0,200-300,0%
Boba Bar,2025-06-03,WK 23,Basaveshwarnagar,Others,Dinner,COCO,KA,148.93,138.94,26.8,277.87,0,1,50.00179940259834,148.93,100-200,50%-60%
Boba Bar,2025-06-03,WK 23,Basaveshwarnagar,Zomato,Dinner,COCO,KA,294.0,0.0,52.92,284.0,0,1,0.0,294.0,200-300,0%
Boba Bar,2025-06-03,WK 23,Basaveshwarnagar,Zomato,Lunch,COCO,KA,308.0,150.0,55.44,438.0,0,1,34.24657534246575,308.0,300-400,30%-40%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,In Store,Dinner,COCO,KA,1472.0,39.0,264.96000000000004,1511.0,0,6,2.5810721376571806,245.33333333333334,200-300,1%-10%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,In Store,Late Night,COCO,KA,4674.6,883.4,841.42,5558.0,0,9,15.894206549118387,519.4000000000001,500-600,10%-20%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,In Store,Lunch,COCO,KA,1471.56,0.0,264.9,1471.56,0,4,0.0,367.89,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,In Store,Snacks,COCO,KA,677.0,199.0,121.86,876.0,0,2,22.71689497716895,338.5,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Others,Lunch,COCO,KA,189.0,169.0,32.22,338.0,0,1,50.0,189.0,100-200,40%-50%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Swiggy,Dinner,COCO,KA,1502.25,701.65,252.4,2103.9,0,5,33.34996910499548,300.45,300-400,30%-40%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Swiggy,Lunch,COCO,KA,1107.4,228.6,192.14,1296.0,0,2,17.638888888888886,553.7,500-600,10%-20%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Swiggy,Snacks,COCO,KA,1869.81,468.18999999999994,314.96000000000004,2218.0,0,5,21.10865644724977,373.962,300-400,20%-30%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Zomato,Dinner,COCO,KA,1016.4,587.6,182.95999999999998,1544.0,0,3,38.05699481865285,338.8,300-400,30%-40%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Zomato,Lunch,COCO,KA,418.0,328.0,75.26,706.0,0,2,46.45892351274787,209.0,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Basaveshwarnagar,Zomato,Snacks,COCO,KA,568.0,518.0,102.24000000000001,1046.0,0,2,49.521988527724666,284.0,200-300,40%-50%
Madno,2025-06-03,WK 23,Basaveshwarnagar,Others,Lunch,COCO,KA,395.06,321.94,71.08,687.0,0,2,46.861717612809315,197.53,100-200,40%-50%
Madno,2025-06-03,WK 23,Basaveshwarnagar,Swiggy,Dinner,COCO,KA,392.40000000000003,264.6,65.22,627.0,0,3,42.20095693779904,130.8,100-200,40%-50%
Madno,2025-06-03,WK 23,Basaveshwarnagar,Zomato,Lunch,COCO,KA,610.0,255.01,109.82,825.01,0,2,30.909928364504673,305.0,300-400,30%-40%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,In Store,Dinner,FOFO,MH,3039.84,0.0,547.1800000000001,3039.84,0,5,0.0,607.9680000000001,600-900,0%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,In Store,Lunch,FOFO,MH,198.0,0.0,35.64,198.0,0,2,0.0,99.0,0-100,0%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,In Store,Snacks,FOFO,MH,636.05,0.0,112.02,636.05,0,2,0.0,318.025,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,Swiggy,Dinner,FOFO,MH,2392.0,448.0,412.56,2740.0,0,6,16.35036496350365,398.6666666666667,300-400,10%-20%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,Swiggy,Lunch,FOFO,MH,678.0,249.0,116.64,897.0,0,1,27.759197324414714,678.0,600-900,20%-30%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,Swiggy,Snacks,FOFO,MH,438.0,398.0,71.64,796.0,0,2,50.0,219.0,200-300,40%-50%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,Zomato,Dinner,FOFO,MH,829.5,276.5,149.32,1066.0,0,3,25.93808630393996,276.5,200-300,20%-30%
Frozen Bottle,2025-06-03,WK 23,Bavdhan,Zomato,Lunch,FOFO,MH,186.6,71.4,33.58,238.0,0,1,30.000000000000004,186.6,100-200,30%-40%
Boba Bar,2025-06-03,WK 23,Bel Road,In Store,Snacks,COCO,KA,249.0,0.0,44.82,249.0,0,1,0.0,249.0,200-300,0%
Boba Bar,2025-06-03,WK 23,Bel Road,Others,Lunch,COCO,KA,179.0,159.0,32.2,318.0,0,1,50.0,179.0,100-200,40%-50%
Boba Bar,2025-06-03,WK 23,Bel Road,Others,Snacks,COCO,KA,179.0,159.0,32.2,318.0,0,2,50.0,89.5,0-100,40%-50%
Boba Bar,2025-06-03,WK 23,Bel Road,Zomato,Lunch,COCO,KA,189.0,169.0,34.04,338.0,0,1,50.0,189.0,100-200,40%-50%
Frozen Bottle,2025-06-03,WK 23,Bel Road,In Store,Dinner,COCO,KA,3495.12,0.0,629.12,3495.12,0,8,0.0,436.89,400-500,0%
Frozen Bottle,2025-06-03,WK 23,Bel Road,In Store,Late Night,COCO,KA,370.02,0.0,66.6,370.02,0,1,0.0,370.02,300-400,0%
Frozen Bottle,2025-06-03,WK 23,Bel Road,In Store,Lunch,COCO,KA,623.0,0.0,112.14,623.0,0,3,0.0,207.66666666666666,200-300,0%
